Address,Price,Property Type,Bedrooms,Bathrooms,Size
"Martlesham Walk, London, NW9","£325,000",Flat,2.0,1.0,Ask agent
"Bloomfield Road, London, SE18","£325,000",Flat,2.0,2.0,Ask agent
"Villiers Close, Leyton, E10","£325,000",Flat,2.0,1.0,Ask agent
"Norbury Crescent,, Norbury","£325,000",Apartment,2.0,1.0,590 sq ft
"Coles Green Road, Cricklewood","£325,000",Flat,1.0,1.0,Ask agent
"Brixton Road, Brixton, London, SW9","£325,000",Flat,1.0,1.0,536 sq ft
"High View Road, London, SE19","£325,000",Apartment,1.0,1.0,Ask agent
"Garfield Road, Twickenham","£325,000",Flat,1.0,1.0,Ask agent
"Brayards Road, Peckham, London","£325,000",Apartment,1.0,1.0,Ask agent
"Western Gateway, London, E16","£325,000",Flat,1.0,1.0,432 sq ft
"Holden Avenue, London","£325,000",Flat,1.0,1.0,Ask agent
"352 High Road, East Finchley, N2","£325,000",Apartment,1.0,1.0,Ask agent
"Haymerle Road, Peckham, London","£325,000",Apartment,2.0,1.0,Ask agent
"Northumberland Park, London","£325,000",Maisonette,2.0,1.0,Ask agent
"Portsea Hall, Portsea Place","£325,000",Studio,,1.0,310 sq ft
"Hillside, London NW10","£325,000",Apartment,3.0,1.0,Ask agent
"Leigham Court Road, Streatham Hill, London, SW16","£325,000",Flat,1.0,1.0,315 sq ft
"Horne Way, Putney","£325,000",Flat,1.0,1.0,"5,091 sq ft"
"Algernon Road, London","£325,000",Flat,1.0,1.0,Ask agent
"Grove Lane,  Camberwell, SE5","£325,000",Flat,1.0,1.0,Ask agent
"Renforth Street, Southwark","£325,000",Flat,1.0,1.0,Ask agent
"Oak Grove, London, NW2","£325,000",Apartment,1.0,1.0,413 sq ft
"Wavertree Court,  Streatham Hill, SW2","£325,000",Flat,1.0,1.0,545 sq ft
"Warton Road, Stratford, London, E15 2JD","£325,000",Flat,1.0,1.0,Ask agent
"Rotherhithe Street, Rotherhithe","£325,000",Flat,1.0,1.0,Ask agent
"McDowall Road , SE5","£325,000",Flat,1.0,1.0,Ask agent
"Harston Walk, London, E3","£325,000",Apartment,1.0,1.0,Ask agent
"The Market Place, NW11","£325,000",Flat,2.0,1.0,542 sq ft
"Drewstead Road, Streatham Hill, London, SW16","£325,000",Flat,1.0,1.0,593 sq ft
"Merchant Street, London, E3","£325,000",Apartment,1.0,1.0,Ask agent
"Upper Richmond Road, Harwood Court Upper Richmond Road, SW15","£325,000",Flat,1.0,1.0,Ask agent
"Fern Walk, Bermondsey, London, SE16","£325,000",Flat,1.0,1.0,476 sq ft
"Plashet Grove, East Ham","£325,000",Flat,2.0,1.0,548 sq ft
"Campbell Court, Church Lane, Kingsbury, London, NW9","£325,000",Apartment,2.0,1.0,Ask agent
"Flood Lane, Twickenham","£325,000",Flat,1.0,1.0,Ask agent
"Battersea High Street, Battersea, SW11","£325,000",Flat,1.0,1.0,Ask agent
"Apple Tree Road, London, N17","£325,000",Flat,1.0,1.0,Ask agent
"Westbury Road, Walthamstow","£325,000",Apartment,2.0,1.0,642 sq ft
"1 Teresa Mews, London","£325,000",Apartment,1.0,1.0,484 sq ft
"Millicent Grove, London, N13","£325,000",Apartment,2.0,1.0,657 sq ft
"Tremadoc Road, Clapham, London","£325,000",Apartment,1.0,1.0,Ask agent
"Summerwood Road, Isleworth, TW7","£325,000",Maisonette,2.0,1.0,Ask agent
"Banning Street, Greenwich, London, SE10","£325,000",Flat,1.0,1.0,592 sq ft
"Astell Road, LONDON","£325,000",Apartment,1.0,1.0,Ask agent
"Rowan Close, London, W5","£320,000",Apartment,1.0,1.0,Ask agent
"Westow Hill,  London, SE19","£325,000",Flat,2.0,1.0,Ask agent
"Massinger Street, London, SE17","£325,000",Flat,1.0,1.0,520 sq ft
"Franciscan Road, London, SW17","£325,000",Apartment,1.0,1.0,420 sq ft
"High Road, London","£325,000",Flat,1.0,1.0,Ask agent
"Woodmill Road, Hackney","£325,000",Flat,1.0,1.0,Ask agent
"Cam Road, London, E15","£325,000",Flat,2.0,1.0,Ask agent
"5 Inner Park Road, London, SW19","£325,000",Flat,1.0,1.0,Ask agent
"Warwick Drive, Putney","£325,000",Flat,1.0,1.0,Ask agent
"Napier Road, London, SE25","£325,000",Flat,2.0,1.0,Ask agent
"Hudson Apartments, New River Village, Hornsey, N8","£325,000",Apartment,1.0,1.0,Ask agent
"Woodgrange Road, Forest Gate, London, E7","£325,000",Apartment,1.0,1.0,541 sq ft
"Studley Court, 
5 Prime Meridian Walk, E14","£325,000",Flat,1.0,1.0,592 sq ft
"Lewin Road, Streatham","£325,000",Apartment,1.0,1.0,Ask agent
"Ferry Lane, Brentford, TW8","£325,000",Apartment,1.0,1.0,612 sq ft
"Cairnfield Avenue, London, NW2","£325,000",Ground Flat,2.0,1.0,Ask agent
"Sumner Road, Peckham, London","£325,000",Apartment,2.0,1.0,638 sq ft
"Whitelegg Road, London, E13","£325,000",Flat,3.0,1.0,Ask agent
"Dog Kennel Hill Estate, East Dulwich, London","£325,000",Apartment,2.0,1.0,Ask agent
"11 Station Approach, London","£325,000",Apartment,1.0,1.0,Ask agent
"Azalea Close, Hanwell, W7","£325,000",Flat,2.0,1.0,Ask agent
"Sherrard Road, London, E12","£325,000",Flat,2.0,1.0,538 sq ft
"Teesdale Court, Isleworth, TW7","£325,000",Flat,2.0,1.0,586 sq ft
"Commercial Road, Tower Hamlets, London, E1","£325,000",Flat,1.0,1.0,459 sq ft
"Poplar Grove, London, HA9","£325,000",Maisonette,2.0,1.0,Ask agent
"Barlow Road, London","£325,000",Bungalow,,1.0,Ask agent
"Scott Avenue, London","£325,000",Flat,1.0,1.0,Ask agent
"Anderson Heights, Norbury, SW16","£325,000",Flat,2.0,1.0,Ask agent
"Dungeness House, York Road, London, City of London 	County corporate","£325,000",Apartment,2.0,1.0,Ask agent
"Grovelands Road, South Tottenham","£325,000",Apartment,1.0,1.0,Ask agent
"Pelton Road, Greenwich, SE10","£325,000",Apartment,2.0,1.0,Ask agent
"Maybank Road, South Woodford","£325,000",Flat,1.0,1.0,484 sq ft
"Silwood Street, 
South Bermondsey, SE16","£325,000",Flat,1.0,1.0,515 sq ft
"Romford Road, Forest Gate, London, E7","£325,000",Flat,2.0,1.0,Ask agent
"St. Fillans Road, London","£325,000",Apartment,2.0,1.0,Ask agent
"Ruckholt Road, Leyton, London","£325,000",Apartment,1.0,1.0,Ask agent
"Barrier Point Road, London, E16","£325,000",Flat,1.0,1.0,Ask agent
"Queens Road, Wimbledon","£325,000",Flat,1.0,1.0,Ask agent
"Henry Doulton Drive, Tooting","£325,000",Flat,1.0,1.0,Ask agent
"Beagle Close, London, NW7","£325,000",Apartment,,1.0,Ask agent
"William Beveridge House, 60 Vernon Road, Bow, London, E3","£325,000",Flat,1.0,1.0,482 sq ft
"Woburn Place, Russell Square, London","£325,000",Studio,,1.0,Ask agent
"Pendennis Road, Streatham Hill, London, SW16","£325,000",Flat,1.0,1.0,452 sq ft
"Myers Lane, London","£325,000",Apartment,2.0,1.0,Ask agent
"Merlin Heights, London, N17","£325,000",Apartment,1.0,1.0,432 sq ft
"Brownhill Road, London, SE6","£325,000",Apartment,2.0,1.0,Ask agent
"Stella Road, London, SW17","£325,000",Apartment,1.0,1.0,Ask agent
"Worcester Close, Crystal Palace, London, SE20","£325,000",Flat,1.0,1.0,520 sq ft
"Central House, 32-66 High Street, Stratford, London, E15","£325,000",Flat,2.0,2.0,618 sq ft
"Avocet Mews, London, SE28","£325,000",Terraced,3.0,1.0,Ask agent
"Silkworks, Osier Way, London, E10","£325,000",Apartment,1.0,,430 sq ft
"Streatham High Road, Streatham","£325,000",Flat,1.0,1.0,Ask agent
"Church Lane, Merton Park, London, SW19","£325,000",Apartment,,1.0,Ask agent
"Church Lane, London, SW19","£325,000",Studio,,1.0,510 sq ft
"Violet Road, London, Tower Hamlets","£325,000",Apartment,1.0,1.0,50 sq ft
"Chatsworth Road, Kilburn","£325,000",Flat,1.0,1.0,Ask agent
"Tarling Street, London, E1","£325,000",Flat,1.0,1.0,"53,798 sq ft"
"Balls Pond Road, Islington, N1","£325,000",Flat,1.0,1.0,357 sq ft
"Heathside, Whitton, Hounslow, TW4","£325,000",Flat,2.0,1.0,678 sq ft
"Wilshaw Close, Hendon, NW4","£325,000",Flat,2.0,3.0,Ask agent
"Ordell Road, Bow","£325,000",Flat,1.0,1.0,Ask agent
"Hale Lane, London","£325,000",Flat,2.0,1.0,Ask agent
"Harwood Court, Putney, SW15","£325,000",Apartment,1.0,1.0,Ask agent
"Wyatt Road, Forest Gate, London, E7","£325,000",Flat,1.0,1.0,536 sq ft
"Peckham Grove, London","£325,000",Flat,1.0,1.0,Ask agent
"Fawcett Close, Streatham, SW16","£325,000",Apartment,2.0,1.0,Ask agent
"168, West Green Road, London, N15","£325,000",Flat,2.0,1.0,Ask agent
"Mill Gardens, Sydenham","£325,000",Flat,2.0,1.0,Ask agent
"Newington Causeway, London, SE1","£325,000",Apartment,1.0,1.0,Ask agent
"Waterfront House, Harry Zeital Way, London, E5","£325,000",Flat,1.0,1.0,410 sq ft
"Baltimore Wharf, Canary Wharf, London, E14","£325,000",Apartment,,1.0,348 sq ft
"Maude Road, Camberwell","£325,000",Flat,1.0,1.0,Ask agent
"Botanic Square, Canary Wharf","£325,000",Flat,,1.0,Ask agent
"Whittingstall Road, Fulham","£325,000",Studio,,1.0,Ask agent
"Crosslet Vale, London, SE10 8DH","£325,000",Apartment,2.0,1.0,529 sq ft
"Leigham Vale, Streatham, London, SW16","£325,000",Apartment,1.0,1.0,"5,102 sq ft"
"The Grainstore,  Western Gateway, London, E16","£325,000",Apartment,1.0,1.0,577 sq ft
"Tulse Hill, London, SW2","£325,000",Flat,2.0,1.0,679 sq ft
"Newport Avenue, London","£325,000",Apartment,1.0,1.0,Ask agent
"Le May Avenue, London","£325,000",Apartment,2.0,1.0,Ask agent
"Harrow Court, Leytonstone","£325,000",Apartment,2.0,1.0,Ask agent
"Waller Road, London","£325,000",Apartment,1.0,1.0,412 sq ft
"Harry Zeital Way, London","£325,000",Flat,1.0,1.0,424 sq ft
"Acklam Road, London, W10","£325,000",Apartment,,1.0,Ask agent
"Mallard Court, Mallard Way, London, NW9","£325,000",Flat,2.0,1.0,Ask agent
"Grosvenor Road, Richmond","£325,000",Flat,1.0,1.0,Ask agent
"Earlsfield Road, Earlsfield","£325,000",Flat,1.0,1.0,Ask agent
"Moorhen Drive, Hendon, London, NW9","£325,000",Flat,1.0,1.0,630 sq ft
"Thomas Fyre Drive, Bow","£325,000",Flat,1.0,1.0,Ask agent
"Canadian Avenue, London, SE6","£325,000",Flat,2.0,1.0,732 sq ft
"Brookhill Road, Woolwich, SE18","£325,000",Maisonette,2.0,1.0,Ask agent
"Samuel Close, London, SE14","£325,000",Apartment,2.0,1.0,Ask agent
"Glebelands Close, London","£325,000",Flat,2.0,2.0,Ask agent
"Peckham Rye, East Dulwich, London, SE22","£325,000",Apartment,1.0,1.0,Ask agent
Silver Street N18 1ND,"£325,000",Maisonette,4.0,1.0,"1,057 sq ft"
"Sinclair Road, London, E4","£325,000",Flat,3.0,1.0,Ask agent
"Gipsy Hill, Crystal Palace","£325,000",Flat,1.0,1.0,Ask agent
"Nelson Walk, London, E3","£325,000",Apartment,1.0,1.0,517 sq ft
"Wilshaw Close, Hendon, London, NW4","£325,000",Flat,2.0,2.0,666 sq ft
"Wilshaw Close, London","£325,000",Flat,2.0,2.0,Ask agent
"Grahame Park Way, London","£325,000",Flat,1.0,1.0,Ask agent
"Coombe Lodge, Warren Walk, Charlton, SE7","£325,000",Apartment,2.0,1.0,Ask agent
"Milton Court Road, New Cross","£325,000",Flat,2.0,1.0,Ask agent
"High Road, North Finchley, N12","£325,000",Apartment,2.0,1.0,Ask agent
"Pelham Road, Wimbledon, London, SW19","£325,000",Apartment,1.0,1.0,Ask agent
"Elizabeth Fry Place, Shooters Hill","£325,000",Flat,2.0,2.0,Ask agent
"Langstone Way, London, NW7","£325,000",Apartment,3.0,1.0,600 sq ft
"Blundell Road, HA8","£325,000",Flat,2.0,1.0,Ask agent
"Elmdene Road, London","£325,000",Maisonette,2.0,1.0,Ask agent
"1 Farthing Court, 33 Langstone Way, Mill Hill, London, NW7 1GQ","£325,000",Flat,1.0,1.0,Ask agent
"Northfield Avenue, London, W13","£325,000",Flat,1.0,1.0,Ask agent
"Grafton Road, The Mitre, NW5","£325,000",Flat,1.0,1.0,370 sq ft
"High Street, Brentford","£325,000",Apartment,1.0,1.0,475 sq ft
"Lichfield Court, Richmond","£325,000",Apartment,1.0,1.0,Ask agent
"Deals Gateway, Greenwich, London, SE13","£325,000",Flat,1.0,1.0,503 sq ft
"Harborough Road, Streatham","£325,000",Apartment,,1.0,Ask agent
"Tewkesbury Road, West Ealing","£325,000",Flat,1.0,1.0,Ask agent
"Kingsley Gardens, London, E4","£325,000",Flat,2.0,1.0,Ask agent
"Westbourne Drive, London, SE23","£325,000",Apartment,1.0,,Ask agent
"Down Road, Teddington, TW11","£325,000",Flat,1.0,1.0,Ask agent
"Brisbane Road, London","£325,000",Apartment,1.0,1.0,Ask agent
"Brookmill Road, London","£325,000",Apartment,1.0,1.0,Ask agent
"Belgrave Road, Wanstead","£325,000",Apartment,2.0,1.0,Ask agent
"Ross Road, London, SE25","£325,000",Apartment,2.0,2.0,Ask agent
"Durnsford Road, Wimbledon Park, London, SW19","£325,000",Flat,1.0,1.0,541 sq ft
"Sydenham Hill, London, SE23","£325,000",Flat,3.0,1.0,Ask agent
"17 Chestnut Close, Streatham Hill, London SW16 2SH","£325,000",Terraced,2.0,,Ask agent
"Leigham Vale, Streatham","£325,000",Flat,1.0,1.0,Ask agent
"Tower Bridge Road, London Bridge, London, SE1","£325,000",Flat,1.0,1.0,478 sq ft
"Puteaux House, Mace Street, Bethnal Green, London, E2","£325,000",Flat,2.0,1.0,695 sq ft
"Newlyn Road, London, N17","£325,000",Flat,1.0,1.0,640 sq ft
"Forest Lane, London, E15","£325,000",Flat,2.0,1.0,Ask agent
"High Street, LONDON, London, E15","£325,000",Flat,2.0,1.0,Ask agent
"Wentworth House, Prentis Road, Streatham","£325,000",Apartment,1.0,1.0,Ask agent
"John Nash Mews, London, E14","£325,000",Flat,1.0,1.0,Ask agent
"Farley Road, London, SE6","£325,000",Apartment,1.0,1.0,Ask agent
"The Avenue, Highams Park, London, E4","£325,000",Flat,2.0,1.0,Ask agent
"Maltings Close, Tower Hamlets, London, E3","£325,000",Flat,2.0,1.0,697 sq ft
"Mansfield Road, London, NW3","£325,000",Apartment,,1.0,255 sq ft
"Forest Lane, Stratford","£325,000",Apartment,2.0,1.0,584 sq ft
"Paulet Road, Camberwell","£325,000",Flat,1.0,1.0,Ask agent
"26 Kingsland Road, London, E2","£325,000",Apartment,,1.0,Ask agent
"Florence Road, New Cross, SE14","£325,000",Apartment,3.0,1.0,520 sq ft
"Buckingham Road, London, E10","£325,000",Apartment,1.0,1.0,Ask agent
"Rockmount Road, London, SE19","£325,000",Flat,1.0,1.0,464 sq ft
"Boatemah Walk, London, SW9","£325,000",Flat,1.0,1.0,Ask agent
"Paradise Road, Clapham","£325,000",Flat,1.0,1.0,Ask agent
"Abbeyfields Close, Park Royal","£325,000",Flat,1.0,1.0,Ask agent
"Canford Close, Enfield, EN2","£325,000",Flat,2.0,1.0,Ask agent
"Balham High Road, London, SW17","£325,000",Apartment,1.0,1.0,Ask agent
"Recreation Road, Sydenham, London, SE26","£325,000",Flat,1.0,1.0,495 sq ft
"Heath Road, Twickenham","£325,000",Apartment,1.0,1.0,500 sq ft
"Newlands Park, Sydenham","£325,000",Flat,1.0,1.0,Ask agent
"Church Road, Crystal Palace","£325,000",Flat,1.0,1.0,Ask agent
"Mount Pleasant Road, London, Greater London","£325,000",Apartment,2.0,1.0,626 sq ft
"Talbot Square, 
Bayswater, W2","£325,000",Flat,,1.0,283 sq ft
"Sheen Road, Richmond, TW9","£325,000",Apartment,2.0,,Ask agent
"Florys Court, Southfields, SW19","£325,000",Apartment,1.0,1.0,Ask agent
"The Vale, Acton","£325,000",Flat,1.0,1.0,Ask agent
"16 Newsholme Drive, Winchmore Hill, N21","£325,000",Flat,1.0,1.0,Ask agent
"Edmeston Close, Homerton","£325,000",Flat,1.0,1.0,Ask agent
"Wem Tower, 1 Harrow Road, Wembley, HA9","£325,000",Studio,,,337 sq ft
"Yates House, Roberta Street, London, E2","£325,000",Maisonette,2.0,1.0,678 sq ft
"Beulah Hill, London","£325,000",Flat,2.0,1.0,Ask agent
"Ebbett Court, Victoria Road, London, W3","£325,000",Apartment,1.0,1.0,Ask agent
"Borrodaile Road, London, SW18","£325,000",Apartment,1.0,1.0,Ask agent
"Big Hill, Hackney","£325,000",Apartment,1.0,1.0,Ask agent
"St. Johns Road, Isleworth","£325,000",Flat,1.0,1.0,Ask agent
"Leverton Close, Wood Green, N22","£325,000",Apartment,1.0,1.0,Ask agent
"Thorndike House, Vauxhall Bridge Road, Pimlico, London, SW1V","£325,000",Apartment,,1.0,325 sq ft
"118 Oliver Road,
London,
E10 5UJ","£325,000",Apartment,1.0,,Ask developer
"Caspian Wharf, 1 Yeo Street, London, E3","£325,000",Apartment,1.0,1.0,577 sq ft
"Corfield Street, London, E2","£325,000",Apartment,1.0,1.0,398 sq ft
"Phoenix Way, Wandsworth","£325,000",Flat,1.0,1.0,Ask agent
"Elm Road, East Sheen, SW14","£325,000",Apartment,1.0,1.0,Ask agent
"Tarves Way, Greenwich, SE10","£325,000",Apartment,1.0,1.0,Ask agent
"Grange Park, Ealing, London, W5","£325,000",Apartment,1.0,1.0,Ask agent
"Bow Road, London, E3","£325,000",Maisonette,2.0,1.0,721 sq ft
"Fairmont Avenue, London, E14 9JB","£325,000",Apartment,1.0,1.0,596 sq ft
"Marden Square, London, SE16","£325,000",Apartment,1.0,,Ask agent
"Cottam House, Kidbrooke Park Road, Kidbrook, SE3","£325,000",Apartment,1.0,1.0,Ask agent
"Plaistow Road, London, E15","£325,000",Flat,2.0,1.0,Ask agent
"Haydon Close, Kingsbury, London, NW9","£325,000",Apartment,2.0,1.0,Ask agent
"Westgate, Ealing, LONDON, W5","£325,000",Flat,2.0,1.0,502 sq ft
"Thames Street, Greenwich, London, SE10","£325,000",Flat,1.0,1.0,469 sq ft
"Lurline Gardens, Battersea","£325,000",Flat,,1.0,Ask agent
"Holland Gardens, Brentford, TW8","£325,000",Flat,1.0,1.0,502 sq ft
"Acklam Road, London,  W10, W10","£325,000",Flat,,,986 sq ft
"Darling Row, Collingwood House Darling Row, E1","£325,000",Apartment,1.0,1.0,495 sq ft
"43 Central Hill, London","£325,000",Apartment,2.0,1.0,Ask agent
"Trinity Rise, London, SW2","£325,000",Flat,1.0,1.0,Ask agent
"Goodwood Mansions, Brixton, London, SW9","£325,000",Flat,2.0,1.0,508 sq ft
"Bittacy Road, London, NW7","£325,000",Apartment,1.0,1.0,489 sq ft
"Shaftsbury Gardens, North Acton, London, NW10","£325,000",Flat,2.0,1.0,598 sq ft
"Sheen Lane, East Sheen, SW14","£325,000",Flat,1.0,1.0,Ask agent
"Garsdale Close, Friern Barnet, London, N11","£325,000",Flat,1.0,1.0,667 sq ft
"Cavendish Square, LONDON, London, E16","£325,000",Flat,1.0,1.0,Ask agent
"Kingsway, North Finchley, N12","£325,000",Apartment,2.0,2.0,753 sq ft
"Netherby Road, Forest Hill","£325,000",Flat,1.0,1.0,Ask agent
"Shapland Way, London","£325,000",Ground Flat,1.0,1.0,521 sq ft
"Seven Sea Gardens, Poplar, E3","£325,000",Apartment,1.0,1.0,512 sq ft
"Findlay House, Trevithick Way, Bow, London, E3","£325,000",Flat,1.0,1.0,496 sq ft
"Sceaux Gardens, London, SE5","£325,000",Apartment,3.0,,865 sq ft
"Clarence Road, Manor Park, London, E12","£325,000",Maisonette,2.0,1.0,494 sq ft
"Bolney Street, Oval, London, SW8","£325,000",Flat,2.0,1.0,463 sq ft
"Victoria Drive, Southfields","£325,000",Flat,2.0,1.0,Ask agent
"Hillside, London, london , NW10 8LJ","£325,000",Flat,3.0,1.0,Ask agent
"Hanwell Square,
Boston Road,
London,
W7","£325,000",Apartment,,,Ask developer
"Tierney Road, Streatham","£325,000",Flat,1.0,1.0,Ask agent
"Baltimore Wharf, Canary Wharf, London, E14","£325,000",Flat,,1.0,381 sq ft
"Barrowgate Road, Chiswick, London, W4","£325,000",Studio,,1.0,372 sq ft
"Harrow Court, Leytonstone","£325,000",Apartment,2.0,1.0,Ask agent
"High Road, London","£325,000",Apartment,2.0,1.0,703 sq ft
"Dog Kennel Hill Estate, East Dulwich, London, SE22","£325,000",Flat,1.0,1.0,442 sq ft
"Mottingham Road, London","£325,000",Flat,1.0,1.0,Ask agent
"Seven Seas Garden, Bow, London, E3","£325,000",Flat,1.0,1.0,470 sq ft
"Clive Road, Dulwich, London","£325,000",Apartment,2.0,1.0,Ask agent
"Ealing Road, Brentford, Middlesex","£325,000",Apartment,1.0,1.0,Ask agent
"John Wetherby Court, 18 High Street, Stratford, London, E15","£325,000",Flat,1.0,1.0,517 sq ft
"Hanger View Way, Acton, London, W3","£325,000",Flat,1.0,1.0,518 sq ft
"Benton's Lane, London","£325,000",Apartment,3.0,1.0,Ask agent
"Streatham Close, Leigham Court Road, London, SW16","£325,000",Apartment,2.0,1.0,Ask agent
"Sky Apartments, Homerton Road, London, E9","£325,000",Apartment,1.0,1.0,Ask agent
"Botanic Square, Canary Wharf","£325,000",Flat,,1.0,Ask agent
"Portland Street, SE17, Elephant and Castle, London, SE17","£325,000",Flat,2.0,1.0,702 sq ft
"Briaris Close, Tottenham, N17","£325,000",Maisonette,2.0,1.0,634 sq ft
"Regency Court, Leytonstone","£325,000",Flat,2.0,1.0,Ask agent
"Fernwood Avenue, Streatham","£325,000",Apartment,,1.0,Ask agent
"Goldhawk Road, London","£325,000",Flat,2.0,1.0,Ask agent
"Streatham High Road, London, SW16","£325,000",Apartment,1.0,1.0,Ask agent
"Apple Yard, London","£325,000",Apartment,1.0,1.0,Ask agent
"Charlton Road, Charlton, London, SE7","£325,000",Maisonette,2.0,1.0,Ask agent
"Hornsey Road, London, N7","£325,000",Apartment,3.0,2.0,Ask agent
"Deeley Road, Battersea/Nine Elms, SW8","£325,000",Apartment,2.0,1.0,Ask agent
"Crouch Road, Neasden, London NW10","£325,000",Maisonette,3.0,1.0,Ask agent
"Courtlands Avenue, Lee","£325,000",Maisonette,2.0,1.0,Ask agent
"Sydney Road, London","£325,000",Flat,2.0,1.0,Ask agent
"Ward Road, Stratford, London, E15","£325,000",Flat,1.0,1.0,503 sq ft
"Kingston Road, London","£325,000",Apartment,1.0,1.0,614 sq ft
"Wallis House, Great West Road, Brentford, TW8","£325,000",Flat,1.0,1.0,Ask agent
"Elektron Tower, Blackwall Way, London, E14","£325,000",Apartment,1.0,1.0,Ask agent
