Address,Price,Property Type,Bedrooms,Bathrooms,Size
"Vicarage Court, Vicarage Gate, London, W8","£525,000",Apartment,,1.0,417 sq ft
"Wellesley Road, Wanstead","£525,000",Apartment,2.0,1.0,Ask agent
"Hawkdene, Chingford","£525,000",Terraced,3.0,1.0,933 sq ft
"Thrale Road, London","£525,000",Maisonette,4.0,2.0,Ask agent
"Ash Tree Court, East Finchley, N2","£525,000",Flat,2.0,2.0,Ask agent
"Baltic Quay, Rotherhithe, London, SE16","£525,000",Flat,3.0,2.0,961 sq ft
"Yelverton Road, Battersea","£525,000",Flat,1.0,1.0,549 sq ft
"Merton Road, Wimbledon","£525,000",Flat,2.0,1.0,Ask agent
"Wimborne Close, Lee","£525,000",End of Terrace,4.0,1.0,Ask agent
"Castletown Road, West Kensington","£525,000",Flat,2.0,1.0,Ask agent
"Artichoke Hill, London, Tower Hamlets, E1W","£525,000",Apartment,2.0,2.0,976 sq ft
"Wimbledon Park Road, Southfields","£525,000",Flat,2.0,1.0,Ask agent
"Tewkesbury Terrace, London, N11","£525,000",End of Terrace,3.0,1.0,Ask agent
"Stepney Way, London, E1","£525,000",Flat,3.0,1.0,893 sq ft
"Wimborne Close, Lee","£525,000",Terraced,4.0,1.0,Ask agent
"Larden Road, Acton","£525,000",House,1.0,1.0,Ask agent
"Chilton Street, Brick Lane","£525,000",Flat,2.0,1.0,Ask agent
"Delamere Terrace, Little Venice, London, W2","£525,000",Flat,3.0,1.0,790 sq ft
"Queenswood Avenue, E17","£525,000",Terraced,3.0,1.0,980 sq ft
"University Street, Bloomsbury, WC1","£525,000",Apartment,1.0,1.0,Ask agent
"Wellington Street, London, SE18","£525,000",Apartment,3.0,2.0,982 sq ft
"Sloane Avenue, Chelsea","£525,000",Studio,,1.0,Ask agent
"Robert Street, Euston","£525,000",Flat,2.0,1.0,Ask agent
"Hanger Lane, London, W5","£525,000",Flat,2.0,1.0,Ask agent
"Waterlily Court, Greenwich, SE3","£525,000",Flat,2.0,1.0,666 sq ft
"Perry Hill, London","£525,000",End of Terrace,3.0,1.0,Ask agent
"Fairmont Avenue, London, E14 9PL","£525,000",Apartment,2.0,2.0,Ask agent
"Avonmore Road, West Kensington, London","£525,000",Flat,2.0,1.0,506 sq ft
"Warlock Road, Maida Vale","£525,000",Flat,2.0,1.0,Ask agent
"Evelina Road, London","£525,000",House,2.0,1.0,Ask agent
"Milmans Street, London, SW10","£525,000",Apartment,1.0,1.0,525 sq ft
"2 Murrain Road, London, N4","£525,000",Apartment,1.0,1.0,Ask agent
Denmark Hill,"£525,000",Flat,2.0,2.0,646 sq ft
"Heygate Street, Elephant & Castle, London, SE17","£525,000",Flat,1.0,1.0,552 sq ft
"Denmark Hill, London, SE5","£525,000",Flat,2.0,,604 sq ft
"Church Road, Teddington, TW11","£525,000",Flat,1.0,1.0,Ask agent
"Hampton Road, Teddington, TW11","£525,000",Flat,2.0,1.0,Ask agent
"Southampton Way, Camberwell","£525,000",Flat,3.0,2.0,Ask agent
"Moremead Road, London","£525,000",Terraced,3.0,2.0,Ask agent
"Kentish Town Road, London, NW5","£525,000",Maisonette,2.0,1.0,Ask agent
"Sheerwater Road, E16","£525,000",End of Terrace,3.0,1.0,666 sq ft
"Aldermans House, 1 Ward Lane, London","£525,000",Flat,2.0,1.0,Ask agent
"Welham Road, Tooting, SW16","£525,000",Maisonette,3.0,1.0,Ask agent
"Dance Square, Clerkenwell","£525,000",Flat,1.0,1.0,Ask agent
"Dallin Road, London","£525,000",Terraced,3.0,1.0,Ask agent
"The Birches, Charlton","£524,950",Terraced,3.0,1.0,Ask agent
"Mill Apartments, Mill Lane, London NW6","£524,950",Flat,1.0,1.0,Ask agent
"London, E16","£524,950",Terraced,3.0,1.0,Ask agent
"Lucien Road, London, Wandsworth, SW17","£524,950",Apartment,2.0,1.0,783 sq ft
"Replingham Road, London, SW18","£524,500",Flat,2.0,2.0,908-937 sq ft
"Salter Street, London, E14","£524,370",Apartment,2.0,,687 sq ft
"Pedley Street, London, E1","£524,300",Apartment,2.0,1.0,753 sq ft
"Horn Lane,
North Acton,
London,
W3 0DF","£523,500",Apartment,1.0,,Ask developer
"Churchfield Road, London, W13","£523,000",Ground Maisonette,2.0,1.0,Ask agent
"300 Manor Rd,
London,
E16 4PA","£522,500",Flat,2.0,2.0,866 sq ft
"Colindale Gardens, Colindale Avenue,
London,
NW9 5HU","£522,500",Apartment,2.0,1.0,753 sq ft
"Greville Close, Twickenham, TW1","£522,500",Maisonette,2.0,1.0,629 sq ft
"Wood Lane,
White City,
London,
W12 7RQ","£521,250",Flat,1.0,,Ask developer
"Somerset Road, London","£520,385",Studio,,1.0,Ask agent
"Willmore End, Wimbledon","£535,000",House,2.0,1.0,630 sq ft
"Queen Court, Bloomsbury, London, WC1N","£540,000",Studio,,1.0,410 sq ft
"Craven Street, Westminster, WC2N 5PE","£540,000",Apartment,1.0,1.0,343 sq ft
"Kingfisher Lodge, Strawberry Hill Riverside","£540,000",Flat,2.0,1.0,Ask agent
"Claremont Road, London, NW2","£540,000",Apartment,2.0,2.0,753 sq ft
"Craven Street, The Strand, London, WC2N","£540,000",Flat,1.0,1.0,342 sq ft
"Apartment F-04-06, Barnet, Plot 203 (The Ashbee), Brent Cross Town, NW2","£540,000",Flat,1.0,1.0,569 sq ft
"Lakeside Drive, London","£540,000",Apartment,2.0,2.0,Ask agent
"Candle Street, Limehouse, E1 4RP","£540,000",Apartment,2.0,2.0,727 sq ft
Plough Way London SE16,"£540,000",Apartment,2.0,1.0,Ask agent
"College Road, Colliers Wood","£540,000",Maisonette,2.0,1.0,700 sq ft
"Sandhurst Road, London, Greater London, NW9","£540,000",Semi-Detached,3.0,1.0,Ask agent
"Lismore Boulevard, Maple House, NW9","£540,000",Apartment,2.0,2.0,Ask agent
"Lanyard Court, Nellie Cressall Way, London E3","£540,000",Apartment,2.0,2.0,Ask agent
"Blackstock Road, London","£540,000",Flat,2.0,1.0,Ask agent
"Coldharbour Lane, London, SE5","£540,000",Apartment,2.0,2.0,700 sq ft
"Pemberton Place, Mare Street, E8","£540,000",Apartment,1.0,1.0,540 sq ft
"Dollar Bay Place, London, E14 9BX","£540,000",Flat,1.0,1.0,Ask agent
"Primrose House, North West Quarter, Carlton Vale, NW6","£540,000",Flat,1.0,1.0,560 sq ft
"Strawberry Vale, Twickenham","£540,000",Apartment,2.0,1.0,646 sq ft
"Abercorn Road, London, Mill Hill East, NW7 1JH","£540,000",Flat,3.0,2.0,Ask agent
Dollar Bay Place London E14,"£540,000",Flat,1.0,1.0,Ask agent
"Moro Apartments, Canary Wharf, London, E14","£540,000",Flat,2.0,2.0,853 sq ft
"Smugglers Way, Wandsworth, London, SW18","£540,000",Flat,2.0,2.0,671 sq ft
"Upper East, London, E3","£540,000",Apartment,2.0,2.0,758 sq ft
"Sayer Street, Elephant & Castle, London, SE17","£535,000",Flat,1.0,1.0,563 sq ft
"Upper Park Road, London, NW3","£540,000",Apartment,2.0,1.0,742 sq ft
"Tabbard Apartments, Western Circus, East Acton Lane, London, W3","£540,000",Flat,2.0,2.0,755 sq ft
"Clydach Road, Enfield","£540,000",Semi-Detached,3.0,2.0,"1,860 sq ft"
"Old Brompton Road, Kensington","£540,000",Apartment,1.0,1.0,Ask agent
"Horncastle Road, Lee, London, SE12","£540,000",Terraced,4.0,,"1,274 sq ft"
"Burrows Mews, Southwark","£540,000",Flat,1.0,1.0,527 sq ft
"Copleand Road, Peckham, London","£540,000",Apartment,2.0,,Ask agent
"Beulah Hill, London","£540,000",Apartment,3.0,1.0,Ask agent
"Queen Square, Bloomsbury, London, WC1N","£540,000",Apartment,,1.0,370 sq ft
"Westwick Garden, Hammersmith, London, W14","£540,000",Flat,2.0,1.0,643 sq ft
"One Clapham Junction, Nine Elms, SW11","£540,000",Apartment,1.0,1.0,Ask agent
"1 Forge Square, E14","£540,000",Apartment,2.0,2.0,753 sq ft
"Silver Lodge, Highgate Road, London, NW5","£540,000",Apartment,2.0,1.0,Ask agent
"Apollo Building, Newton Place, London, E14","£540,000",Apartment,2.0,2.0,Ask agent
"Horncastle Road, Lee, London, SE12","£540,000",Terraced,4.0,1.0,"1,195 sq ft"
"Beaufort Square, Beaufort Park, Colindale, NW9","£540,000",Apartment,2.0,2.0,753 sq ft
"Northcote Avenue, Ealing","£540,000",Flat,2.0,2.0,Ask agent
"Highgate Hill, Highgate, London, N19","£540,000",Apartment,2.0,1.0,760 sq ft
Drapers Yard London SW18,"£540,000",Apartment,1.0,1.0,Ask agent
"Craven Street, West End, London","£540,000",Apartment,1.0,1.0,Ask agent
"13 - 15 Dod Street,
London,
E14 7EP","£540,000",Flat,1.0,,551 sq ft
"Edgeley Road, London, SW4","£540,000",Apartment,2.0,1.0,Ask agent
"Wandsworth Mills, Wandsworth, SW18","£540,000",Flat,,1.0,505 sq ft
"Bromley Road, London","£540,000",Terraced,3.0,1.0,Ask agent
"Lansdowne Road, South Woodford, E18","£535,000",House,2.0,1.0,Ask agent
"Ashburnham Road, Chelsea","£540,000",Apartment,1.0,1.0,523 sq ft
"Burrows Mews, Southwark","£540,000",Flat,1.0,1.0,506 sq ft
"Raines Court, Northwold Road, Stoke Newington, London, N16","£540,000",Apartment,2.0,1.0,Ask agent
"Star Road, West Kensington","£540,000",Maisonette,3.0,1.0,Ask agent
"The Riverway, 
Peninsula Gardens, SE10","£540,000",Flat,1.0,1.0,535 sq ft
"Craven Street, London, WC2N","£540,000",Flat,1.0,1.0,335 sq ft
"Casewick Road, West Norwood","£540,000",Flat,2.0,1.0,Ask agent
"Elm Park Road, London","£540,000",Terraced,3.0,1.0,"1,131 sq ft"
"Aurora Building, 164 Blackwall Way, E14","£540,000",Apartment,2.0,2.0,934 sq ft
"Oak Square, SW9","£540,000",Flat,2.0,1.0,802 sq ft
"Englewood Road, London, SW12","£540,000",Flat,2.0,1.0,Ask agent
"8 Goldsmith Road, Barnet, London N11 3JP","£540,000",Semi-Detached,3.0,,Ask agent
"Hendon Lane, London, N3","£540,000",Apartment,2.0,2.0,Ask agent
"Malvern Road, London","£540,000",House,3.0,1.0,Ask agent
"Moor Lane, Moorgate, EC2Y","£540,000",Studio,,1.0,408 sq ft
"Camberwell Grove, Camberwell","£540,000",Flat,2.0,1.0,Ask agent
"Carlton Vale
London
NW6 5HH","£540,000",Apartment,1.0,,Ask developer
"Bostall Lane, Abbey Wood, Plumsted, London, SE2 0QS","£540,000",Apartment,4.0,1.0,Ask agent
"Kidbrooke Village Sales & Marketing Suite, 
5 Pegler Square,
London, 
SE3 9FW","£540,000",Apartment,2.0,2.0,735 sq ft
"Pan Peninsula Square, Canary Wharf, London, E14","£540,000",Flat,2.0,2.0,680 sq ft
"Prebend Street, Angel, N1","£540,000",Apartment,1.0,,470 sq ft
"All Saints Passage, SW18","£540,000",Apartment,1.0,1.0,538 sq ft
"North Woolwich Road,
Royal Docks,
London,
E16 2EE","£540,000",Apartment,2.0,1.0,756 sq ft
"Rathmore Road, Charlton, SE7","£540,000",Terraced,3.0,1.0,Ask agent
"Tolson Road, Isleworth","£535,000",Terraced,2.0,1.0,Ask agent
"Pegler Square, London, SE3","£540,000",Apartment,2.0,1.0,Ask agent
"Alwen Court, 6 Pages Walk, SE1","£540,000",Flat,1.0,,522 sq ft
"Brondesbury Park, Brondesbury Park, London, NW6","£540,000",Flat,2.0,2.0,871 sq ft
"Parkside Avenue, LONDON","£540,000",Apartment,2.0,1.0,679 sq ft
"Land R/o Adelaide Avenue, London, Greater London, SE4","£540,000",Plot,,,Ask agent
"Old Brompton Road, South Kensington, London, SW5","£540,000",Flat,1.0,1.0,393 sq ft
"London, N8","£540,000",Apartment,2.0,,Ask agent
"Spacious and Well-Presented 3-Bedroom Ground Floor Flat in Lancaster Court, Fulham SW6","£540,000",Flat,3.0,1.0,Ask agent
"Aubers Ridge Court, Bow","£540,000",Apartment,3.0,2.0,798 sq ft
London SE10 0ER,"£540,000",Off-Plan,1.0,1.0,Ask agent
"Sandhurst Road, Edgware","£540,000",Semi-Detached,3.0,1.0,Ask agent
"Melrose Avenue, Willesden Green, London","£540,000",Flat,2.0,1.0,638 sq ft
"Thonrey Close, Colindale, NW9","£540,000",Apartment,2.0,2.0,893 sq ft
"Friern Road, SE22","£540,000",Flat,2.0,1.0,Ask agent
"Barge Walk, Greenwich, SE10 0UG","£540,000",Flat,2.0,1.0,Ask agent
"Caledonian Point, 34 Norman Road, London, SE10","£540,000",Apartment,2.0,2.0,822 sq ft
"Lady Margaret Road, Kentish Town, London, NW5","£540,000",Flat,1.0,1.0,535 sq ft
"Bromley road, London, N17","£539,995",Terraced,3.0,1.0,Ask agent
"Serapis House, 
28 Goodluck Hope Walk, E14","£539,995",Flat,1.0,1.0,603 sq ft
"Quentin Road, London","£539,950",Apartment,2.0,1.0,Ask agent
"Crewdson Road, Stockwell","£539,950",Flat,2.0,1.0,Ask agent
"Hendon Lane, London, N3","£539,950",Apartment,2.0,2.0,Ask agent
"Fifth Cross Road, Twickenham","£539,950",Terraced,2.0,1.0,Ask agent
"Avenue Road, North Finchley","£539,000",Flat,2.0,1.0,Ask agent
"Corn Way, Leytonstone","£535,000",Terraced,3.0,1.0,"1,048 sq ft"
"Marlborough Road, London, N22","£539,000",Apartment,3.0,1.0,952 sq ft
"Ontario Tower, 
4 Fairmont Avenue, E14","£538,888",Flat,2.0,2.0,Ask agent
"St. Stephens Gardens, London, W2","£538,500",Flat,1.0,1.0,440 sq ft
"Edgware Road, Marble Arch, London","£538,000",Apartment,1.0,1.0,517 sq ft
"Glenfarg Road, London, SE6","£537,500",House,3.0,1.0,Ask agent
"300 Manor Rd,
London,
E16 4PA","£537,500",Flat,2.0,2.0,866 sq ft
"3 Gaumont Place, London, SW2","£537,500",,2.0,1.0,Ask agent
"Palmerston Road, London","£537,000",Flat,2.0,2.0,Ask agent
"Churchill Gardens, London, SW1V","£535,000",Apartment,2.0,1.0,Ask agent
"Heathfield Square, London, SW18","£535,000",Flat,3.0,1.0,Ask agent
"Liverpool Road, Islington","£535,000",Flat,1.0,1.0,Ask agent
"Almond Road, London","£535,000",End of Terrace,4.0,2.0,Ask agent
"Tollgate Gardens, London, NW6","£535,000",Flat,1.0,1.0,564 sq ft
"Upper North Street, Poplar, London, E14","£535,000",Flat,2.0,2.0,847 sq ft
"QUADRANGLE TOWER, CAMBRIDGE SQUARE, London, W2","£535,000",Flat,1.0,1.0,645 sq ft
"Hickman Avenue, Highams Park, London, E4","£535,000",Flat,3.0,,"1,021 sq ft"
"Coteford Street, Tooting","£535,000",Terraced,2.0,1.0,Ask agent
"Broom Close, Teddington","£535,000",Flat,2.0,1.0,Ask agent
"St. Georges Grove, Earlsfield","£535,000",Flat,2.0,2.0,Ask agent
"Birkbeck Avenue, London","£535,000",Flat,2.0,2.0,"1,077 sq ft"
"Hector House, Old Bethnal Green Road, London, E2","£535,000",Flat,3.0,1.0,772 sq ft
"Freeland Road, London","£535,000",Apartment,1.0,1.0,623 sq ft
"Porchester Square, London, W2","£535,000",Flat,1.0,1.0,536 sq ft
"Hanbury Road, Acton","£535,000",Flat,2.0,2.0,Ask agent
"Keswick Road, London, SW15","£535,000",Apartment,2.0,1.0,825 sq ft
"Seren Park Gardens, London","£535,000",Apartment,2.0,2.0,Ask agent
"Randolph Gardens, Maida Vale, London","£535,000",Flat,2.0,1.0,684 sq ft
"Park Street, Chelsea Creek, SW6","£535,000",Apartment,1.0,1.0,Ask agent
"Glazbury Road, West Kensington","£535,000",Flat,1.0,1.0,Ask agent
"Medland House, E14","£535,000",Apartment,2.0,2.0,856 sq ft
"Colindale Gardens, Colindale Avenue,
London,
NW9 5HU","£535,000",Apartment,2.0,1.0,715 sq ft
"North Woolwich Road,
Royal Docks,
London,
E16 2EE","£535,000",Apartment,2.0,2.0,767 sq ft
"Eastfields Avenue, London, SW18","£535,000",Apartment,2.0,1.0,Ask agent
"Petersfield Close, Edmonton, N18","£535,000",Semi-Detached,3.0,3.0,"1,076 sq ft"
"Orsman Road, Hackney","£535,000",Apartment,1.0,1.0,552 sq ft
"Dundee Road, South Norwood, London, SE25","£535,000",Terraced,3.0,1.0,884 sq ft
"Broomfield Place, London, W13","£535,000",Maisonette,2.0,2.0,759 sq ft
"Bryer Court, London, EC2Y","£535,000",Apartment,,1.0,419 sq ft
"Shaa Road, Acton, W3","£535,000",Flat,2.0,2.0,808 sq ft
"Hanger Court, Hanger Green, Ealing, W5","£535,000",Flat,3.0,1.0,Ask agent
"Wolfington Road, West Norwood","£535,000",Maisonette,4.0,1.0,Ask agent
"Kennington Road, London, SE11","£535,000",Apartment,2.0,1.0,663 sq ft
"St Matthews Row, Shoreditch, London, E2","£535,000",Flat,2.0,1.0,757 sq ft
"The Icon, N22, Harringay, N22","£535,000",Flat,2.0,1.0,660 sq ft
"Finchley Road, Golders Green, NW11","£535,000",Apartment,2.0,1.0,Ask agent
"Sutton Court Road, Chiswick","£535,000",Flat,2.0,1.0,Ask agent
"Warwick Way, Pimlico, London, SW1V","£535,000",Flat,1.0,1.0,445 sq ft
"Farringdon Road, Clerkenwell, London, EC1M","£535,000",Apartment,1.0,1.0,517 sq ft
"Juniper Drive, Battersea, London, SW18","£535,000",Apartment,2.0,1.0,673 sq ft
"Mill Court, Essex Wharf, London","£535,000",Apartment,2.0,2.0,Ask agent
"The Warwick, 100 Warwick Road, London, W5","£535,000",Apartment,1.0,1.0,539 sq ft
"Datchet Road, Catford, London, SE6","£535,000",Terraced,3.0,1.0,829 sq ft
"Gloucester Terrace, 
Bayswater, W2","£535,000",Flat,1.0,1.0,600 sq ft
"Alton Road, Roehampton, London, SW15","£535,000",Flat,2.0,2.0,806 sq ft
"Peartree Way, SE10, Greenwich Millennium Village, London, SE10","£535,000",Flat,2.0,2.0,896 sq ft
"Franklin Building, 10 Westferry Road, E14","£535,000",Apartment,2.0,2.0,758 sq ft
"Grantham House, City Island, Canning Town, E14","£535,000",Flat,1.0,1.0,541 sq ft
"Ambrosden Avenue, Westminster","£535,000",Flat,1.0,1.0,Ask agent
"Fulham Road, Fulham","£535,000",Flat,2.0,1.0,Ask agent
"Hobart Building, Wardian, London, E14","£535,000",Apartment,,1.0,Ask agent
"Riverway House, 260 Westferry Road, Isle Of Dogs, London, E14","£535,000",Apartment,2.0,2.0,"1,177 sq ft"
"The Warwick, 100 Warwick Road, London, W5","£535,000",Apartment,1.0,1.0,539 sq ft
"Orbis Wharf, Bridges Wharf, SW11","£535,000",Apartment,2.0,1.0,661 sq ft
"City Road, London","£535,000",Flat,1.0,1.0,Ask agent
"Plot 1, Charlotte Court, Oakwood","£535,000",Apartment,3.0,2.0,831 sq ft
"Peninsula Gardens, Greenwich Peninsula, London, SE10","£535,000",Flat,1.0,1.0,568 sq ft
"Hendon Park Mansions, Queens Road","£535,000",Flat,3.0,1.0,Ask agent
"Ladywell Road, Ladywell","£535,000",Flat,2.0,1.0,Ask agent
"Woodberry Down, Finsbury Park, N4 2WQ","£535,000",Apartment,1.0,1.0,558 sq ft
"Sloane Avenue Mansions, Sloane Avenue, SW3","£535,000",Flat,,1.0,299 sq ft
"Ambrosden Avenue, Victoria SW1P","£535,000",Apartment,1.0,1.0,443 sq ft
"Avenue Road, Acton","£535,000",Flat,3.0,2.0,Ask agent
"145 Three Colt Street, London, E14","£535,000",Flat,2.0,1.0,Ask agent
"Alscot Road, London, SE1","£535,000",Apartment,2.0,2.0,Ask agent
"Garnham Close, Stoke Newington, N16","£535,000",Flat,2.0,1.0,Ask agent
"Brooklyn Avenue, London, SE25","£535,000",Terraced,4.0,2.0,Ask agent
10 Marsh Wall London E14,"£535,000",Flat,,1.0,Ask agent
"Wisteria Road, SE13 5HW","£535,000",Apartment,1.0,1.0,760 sq ft
"Wat Tyler Road, London","£535,000",Apartment,2.0,1.0,Ask agent
"Chatsworth Crescent, Hounslow","£535,000",Semi-Detached,3.0,1.0,Ask agent
"College Road, Kensal Green","£535,000",Flat,2.0,1.0,Ask agent
"Blenheim Court, Stanmore Road, Kew, Richmond, Surrey TW9","£535,000",Flat,2.0,1.0,914 sq ft
"Jansons Road, London, N15","£535,000",Terraced,2.0,1.0,Ask agent
"Queens Keep, East Twickenham","£535,000",Apartment,2.0,1.0,637 sq ft
"Fitzalan Street, Kennington","£535,000",Flat,2.0,1.0,Ask agent
"361-365  Chiswick High Road, W4","£535,000",Flat,1.0,1.0,538 sq ft
"Harrow Road, Leytonstone, London, E11","£535,000",End of Terrace,2.0,1.0,Ask agent
"271-273 City Road, Islington, London, EC1V","£535,000",Flat,1.0,1.0,538 sq ft
"Frankum Mews, Wood Green, London, N22","£535,000",Apartment,2.0,2.0,807 sq ft
"Thomas Road, Poplar E14","£535,000",Flat,2.0,2.0,Ask agent
"Hanger Green, Hanger Hill, London, W5","£535,000",Flat,3.0,2.0,924 sq ft
Lower Richmond Road,"£535,000",Apartment,2.0,2.0,Ask agent
"Credenhill Street, Furzedown, SW16","£535,000",Flat,2.0,1.0,702 sq ft
"Wellspring House, Western Gateway, London ,E16","£535,000",Apartment,1.0,1.0,Ask agent
"Manor Road, Twickenham","£535,000",Flat,2.0,1.0,Ask agent
"Chatsworth Road, By Millfields Park, E5","£535,000",Flat,2.0,1.0,550 sq ft
"Evergreen Point, Twelve Trees Park, London, E16","£535,000",Apartment,1.0,1.0,Ask agent
"Devonshire Hill Lane, London, N17","£535,000",Terraced,3.0,2.0,Ask agent
"Victoria House, 55 Eaton Rise, Ealing","£535,000",Apartment,2.0,1.0,Ask agent
"Shipbuilding Way, London, E13","£535,000",Apartment,3.0,2.0,Ask agent
"Lomond Grove, London","£535,000",Apartment,2.0,2.0,Ask agent
"Woodside Green, London","£535,000",Terraced,3.0,1.0,909 sq ft
"Gaumont Tower, Dalston Square, London, E8","£535,000",Apartment,1.0,1.0,711 sq ft
"Tweed Walk, London, E14","£535,000",Flat,3.0,2.0,"1,075 sq ft"
"The Lighterman, 1 Pilot Walk, Lower Riverside, Greenwich Peninsula, SE10","£535,000",Flat,1.0,1.0,552 sq ft
"Watling Avenue, Edgware","£535,000",House,3.0,1.0,Ask agent
"The Water Gardens, London, W2","£535,000",Apartment,1.0,1.0,521 sq ft
"Birkbeck Avenue, Acton","£535,000",Flat,2.0,2.0,Ask agent
"Birkbeck Avenue, Acton","£535,000",Maisonette,2.0,2.0,Ask agent
"Woodmansterne Road, London","£535,000",Terraced,3.0,1.0,Ask agent
"Danbury Street, Angel, Islington, London, N1","£535,000",Apartment,1.0,1.0,Ask agent
"Woodberry Down, Willowbrook House, Coster Avenue, London, N4","£535,000",Flat,1.0,1.0,653 sq ft
"Sirdar Road, London, N22","£535,000",Flat,3.0,2.0,Ask agent
"Collingwood Court, Queens Road, Hendon NW4","£535,000",Apartment,3.0,1.0,Ask agent
"St Edwards Court, St Edwards Close, NW11","£535,000",Apartment,2.0,1.0,Ask agent
"Eaton Rise, Ealing","£535,000",Flat,2.0,1.0,Ask agent
"Shipbuilding Way, Upton Park, LONDON, E13","£535,000",Flat,3.0,2.0,972 sq ft
"Brumwell Avenue, Woolwich","£535,000",Flat,3.0,2.0,Ask agent
"Cambridge Road, Teddington","£535,000",Flat,3.0,1.0,Ask agent
"Kingsway, North Finchley, London, N12","£535,000",Flat,2.0,2.0,"1,043 sq ft"
"Enterprise Way, Wandsworth","£535,000",Flat,2.0,1.0,Ask agent
